College,Course,Category,Allotted_Rank_2020,Allotted_Rank_2021,Allotted_Rank_2022,Allotted_Rank_2023,Allotted_Rank_2024
MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE,MBBS,GN PWD,,,724805,638119,638119
MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE,MBBS,OBC,,12021,12597,13798,13798
MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE,MBBS,OBC PWD,,399206,,,
MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE,MBBS,SC,,68253,72827,82204,82204
MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE,MBBS,SC PWD,,684839,,,
MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE,MBBS,ST,,93421,103504,126634,126634
MALDA MED. COLLEGE,MBBS,EWS,,11220,13702,16004,16004
MALDA MED. COLLEGE,MBBS,GN,11488,10810,11341,13703,13703
MALDA MED. COLLEGE,MBBS,GN PWD,410270,310293,608933,,
MALDA MED. COLLEGE,MBBS,OBC,,12204,13354,15196,15196
MALDA MED. COLLEGE,MBBS,SC,64691,57680,68232,86390,86390
MALDA MED. COLLEGE,MBBS,ST,89983,93567,112800,127868,127868
MANAV RACHNA DENTAL COLLEGE FARIDABAD,BDS,EWS,,,608069,1056961,1056961
MANAV RACHNA DENTAL COLLEGE FARIDABAD,BDS,GN,783274,719254,877019,1134494,1134494
MANAV RACHNA DENTAL COLLEGE FARIDABAD,BDS,GN PWD,,804310,,,
MANAV RACHNA DENTAL COLLEGE FARIDABAD,BDS,OBC,,774190,988586,1139258,1139258
MANAV RACHNA DENTAL COLLEGE FARIDABAD,BDS,SC,,,876335,1130598,1130598
MANAV RACHNA DENTAL COLLEGE FARIDABAD,BDS,ST,,558877,579469,967171,967171
MANDYA INST. OF MEDICAL SCI.,MBBS,EWS,,10978,12556,14941,14941
MANDYA INST. OF MEDICAL SCI.,MBBS,GN,7104,8223,9002,8042,8042
MANDYA INST. OF MEDICAL SCI.,MBBS,GN PWD,326694,,,,
MANDYA INST. OF MEDICAL SCI.,MBBS,OBC,,10308,10973,10677,10677
MANDYA INST. OF MEDICAL SCI.,MBBS,OBC PWD,,276547,,,
MANDYA INST. OF MEDICAL SCI.,MBBS,SC,62096,65492,71208,64217,64217
MANDYA INST. OF MEDICAL SCI.,MBBS,SC PWD,,592570,,,
MANDYA INST. OF MEDICAL SCI.,MBBS,ST,71501,,60973,65406,65406
MANDYA INST. OF MEDICAL SCI.,MBBS,ST PWD,,406475,,,
MAULANA AZAD INST.OF DENTAL SCI,BDS,GN,6020,,,,
MAULANA AZAD INST.OF DENTAL SCI,BDS,OBC,13423,,,,
MAULANA AZAD INST.OF DENTAL SCI,BDS,SC,21812,,,,
MAULANA AZAD INST.OF DENTAL SCI,BDS,ST,82383,,,,
MAULANA AZAD MEDICAL COLLEGE,MBBS,EWS,432,,,,
MAULANA AZAD MEDICAL COLLEGE,MBBS,GN,89,,,,
MAULANA AZAD MEDICAL COLLEGE,MBBS,GN PWD,9597,,,,
MAULANA AZAD MEDICAL COLLEGE,MBBS,OBC,307,,,,
MAULANA AZAD MEDICAL COLLEGE,MBBS,SC,1475,,,,
MAULANA AZAD MEDICAL COLLEGE,MBBS,ST,2334,,,,
MEDICAL COLLEGE,MBBS,EWS,,2299,3251,4492,4492
MEDICAL COLLEGE,MBBS,EWS PWD,,396549,,,
MEDICAL COLLEGE,MBBS,GN,1988,1147,1646,2251,2251
MEDICAL COLLEGE,MBBS,GN PWD,144890,,344098,2424,2424
MEDICAL COLLEGE,MBBS,OBC,,2915,2792,4266,4266
MEDICAL COLLEGE,MBBS,OBC PWD,,276460,473025,735831,735831
MEDICAL COLLEGE,MBBS,SC,16086,11687,18762,25631,25631
MEDICAL COLLEGE,MBBS,SC PWD,,386640,,1092395,1092395
MEDICAL COLLEGE,MBBS,ST,34512,61551,62264,65551,65551
MEDICAL COLLEGE,MBBS,ST PWD,,,,929926,929926
MG Inst. of Medical Sciences,MBBS,EWS,,10570,12051,15539,15539
MG Inst. of Medical Sciences,MBBS,GN,8942,7714,8174,9238,9238
MG Inst. of Medical Sciences,MBBS,GN PWD,385218,,,528582,528582
MG Inst. of Medical Sciences,MBBS,OBC,,11416,12166,12271,12271
MG Inst. of Medical Sciences,MBBS,OBC PWD,,433146,634811,828224,828224
MG Inst. of Medical Sciences,MBBS,SC,52982,67493,71404,70391,70391
MG Inst. of Medical Sciences,MBBS,SC PWD,,246960,,,
MG Inst. of Medical Sciences,MBBS,ST,83092,85901,105084,116133,116133
MGM Medical College,MBBS,EWS,,190555,186512,298251,298251
MGM Medical College,MBBS,GN,239927,235068,797641,664697,664697
MGM Medical College,MBBS,GN PWD,,,,160665,160665
MGM Medical College,MBBS,OBC,,194096,784217,624602,624602
MGM Medical College,MBBS,SC,,169305,538534,169772,169772
MGM Medical College,MBBS,ST,,,889742,,
MIDNAPORE MEDICAL COLLEGE,MBBS,EWS,,11476,13750,15085,15085
MIDNAPORE MEDICAL COLLEGE,MBBS,EWS PWD,,,,901139,901139
MIDNAPORE MEDICAL COLLEGE,MBBS,GN,11552,10706,11179,12197,12197
MIDNAPORE MEDICAL COLLEGE,MBBS,GN PWD,359998,267616,,,
MIDNAPORE MEDICAL COLLEGE,MBBS,OBC,,12597,12519,15074,15074
MIDNAPORE MEDICAL COLLEGE,MBBS,OBC PWD,,,,781048,781048
MIDNAPORE MEDICAL COLLEGE,MBBS,SC,64989,53379,69311,76156,76156
MIDNAPORE MEDICAL COLLEGE,MBBS,ST,90207,98820,113858,126409,126409
MM College of Dental Scie. and Res.,BDS,EWS,,236417,743103,627392,627392
MM College of Dental Scie. and Res.,BDS,GN,659262,679204,837252,1156224,1156224
MM College of Dental Scie. and Res.,BDS,GN PWD,,,,841106,841106
MM College of Dental Scie. and Res.,BDS,OBC,,436715,1004698,1178703,1178703
MM College of Dental Scie. and Res.,BDS,SC,,386620,1054031,1048166,1048166
MM College of Dental Scie. and Res.,BDS,ST,,,838553,,
MM Inst. Med. and Research,MBBS,EWS,,51686,249751,249709,249709
MM Inst. Med. and Research,MBBS,GN,269377,750156,695649,1086848,1086848
MM Inst. Med. and Research,MBBS,OBC,,202604,253028,337292,337292
MM Inst. Med. and Research,MBBS,SC,,182515,1042451,308121,308121
MM Inst. Med. and Research,MBBS,ST,,,180124,1025409,1025409
MOTI LAL NEHRU MEDICAL COLL,MBBS,EWS,,5222,6001,5532,5532
MOTI LAL NEHRU MEDICAL COLL,MBBS,GN,4751,4535,4450,4648,4648
MOTI LAL NEHRU MEDICAL COLL,MBBS,GN PWD,104551,,,,
MOTI LAL NEHRU MEDICAL COLL,MBBS,OBC,,5800,5885,5760,5760
MOTI LAL NEHRU MEDICAL COLL,MBBS,OBC PWD,,274668,,416208,416208
MOTI LAL NEHRU MEDICAL COLL,MBBS,SC,41275,43581,47440,44842,44842
MOTI LAL NEHRU MEDICAL COLL,MBBS,SC PWD,455926,,,,
MOTI LAL NEHRU MEDICAL COLL,MBBS,ST,56751,66483,77130,81191,81191
MRA MEDICAL COLLEGE AMBEDKAR NAGAR,MBBS,EWS,,8297,,10931,10931
MRA MEDICAL COLLEGE AMBEDKAR NAGAR,MBBS,EWS PWD,,,817516,,
MRA MEDICAL COLLEGE AMBEDKAR NAGAR,MBBS,GN,8382,7471,8256,9285,9285
MRA MEDICAL COLLEGE AMBEDKAR NAGAR,MBBS,GN PWD,291019,328597,431231,,
MRA MEDICAL COLLEGE AMBEDKAR NAGAR,MBBS,OBC,,9456,10005,9955,9955
MRA MEDICAL COLLEGE AMBEDKAR NAGAR,MBBS,SC,47666,54026,62046,68742,68742
MRA MEDICAL COLLEGE AMBEDKAR NAGAR,MBBS,SC PWD,,,1023614,915516,915516
MRA MEDICAL COLLEGE AMBEDKAR NAGAR,MBBS,ST,75945,77314,71993,,
MYSORE MED.& RESEARCH INST. MYSORE,MBBS,EWS,,6627,6842,6388,6388
MYSORE MED.& RESEARCH INST. MYSORE,MBBS,GN,3001,2122,2154,3627,3627
MYSORE MED.& RESEARCH INST. MYSORE,MBBS,GN PWD,266711,,508461,,
MYSORE MED.& RESEARCH INST. MYSORE,MBBS,OBC,,4592,5239,5914,5914
MYSORE MED.& RESEARCH INST. MYSORE,MBBS,OBC PWD,,,,341263,341263
MYSORE MED.& RESEARCH INST. MYSORE,MBBS,SC,29706,42583,36204,45369,45369
MYSORE MED.& RESEARCH INST. MYSORE,MBBS,ST,36965,30083,17595,46229,46229
Maharaja Jitendra Narayan Medical College and Hospital Coochbehar,MBBS,EWS,,12911,15524,17800,17800
Maharaja Jitendra Narayan Medical College and Hospital Coochbehar,MBBS,GN,11547,12043,13188,15973,15973
Maharaja Jitendra Narayan Medical College and Hospital Coochbehar,MBBS,GN PWD,394259,,,732741,732741
Maharaja Jitendra Narayan Medical College and Hospital Coochbehar,MBBS,OBC,,13216,14233,17049,17049
Maharaja Jitendra Narayan Medical College and Hospital Coochbehar,MBBS,SC,63379,68808,75748,90317,90317
Maharaja Jitendra Narayan Medical College and Hospital Coochbehar,MBBS,ST,75404,96832,114738,132913,132913
Mahatma Gandhi Medical College,MBBS,EWS,,451068,581577,349180,349180
Mahatma Gandhi Medical College,MBBS,GN,,618963,775564,987631,987631
Mahatma Gandhi Medical College,MBBS,OBC,,852033,631567,892491,892491
Mahatma Gandhi Medical College,MBBS,SC,,507569,628960,853504,853504
Mahatma Gandhi Medical College,MBBS,ST,,320508,530248,814421,814421
Mahatma Gandhi Medical College and Sri Balaji Vidyapeeth,MBBS,GN,712484,,,,
Mahatma Gandhi Mission Medical College,MBBS,EWS,,,,225180,225180
Mahatma Gandhi Mission Medical College,MBBS,GN,,,,681959,681959
Mahatma Gandhi Mission Medical College,MBBS,OBC,,,,672423,672423
Mahatma Gandhi Mission Medical College,MBBS,SC,,,,203190,203190
Mahatma Vidur Autonomous State Medical College,MBBS,EWS,,,,16236,16236
Mahatma Vidur Autonomous State Medical College,MBBS,GN,,,,13319,13319
Mahatma Vidur Autonomous State Medical College,MBBS,OBC,,,,15347,15347
Mahatma Vidur Autonomous State Medical College,MBBS,OBC PWD,,,,683386,683386
Mahatma Vidur Autonomous State Medical College,MBBS,SC,,,,85773,85773
Mahatma Vidur Autonomous State Medical College,MBBS,ST,,,,127265,127265
Manipal College of Dental Sce.,BDS,EWS,,469045,379153,366927,366927
Manipal College of Dental Sce.,BDS,GN,519268,585879,391641,406153,406153
Manipal College of Dental Sce.,BDS,OBC,,565420,367353,381892,381892
Manipal College of Dental Sce.,BDS,SC,,532036,340097,,
Manipal College of Dental Sce.,BDS,ST,,529100,,,
Manipal College of Dental Science,BDS,EWS,,,775051,439463,439463
Manipal College of Dental Science,BDS,GN,780218,762270,843823,610192,610192
Manipal College of Dental Science,BDS,OBC,,918231,820954,606583,606583
Manipal College of Dental Science,BDS,SC,,693942,815283,525090,525090
Manipal College of Dental Science,BDS,ST,,819977,,583860,583860
Manipal Tata Medical College,MBBS,EWS,,88428,90492,80816,80816
Manipal Tata Medical College,MBBS,GN,,92035,93486,786685,786685
Manipal Tata Medical College,MBBS,OBC,,89165,92357,81737,81737
Manipal Tata Medical College,MBBS,SC,,73679,,,
Maulana Azad Institute of Dental Sciences,BDS,EWS,20965,20641,25698,38670,38670
Maulana Azad Institute of Dental Sciences,BDS,GN,16508,17458,25008,624462,624462
Maulana Azad Institute of Dental Sciences,BDS,"GN
(PRIORITY: 6)",19135,,,,
Maulana Azad Institute of Dental Sciences,BDS,GN PWD,,440371,,1053700,1053700
Maulana Azad Institute of Dental Sciences,BDS,OBC,22148,30342,42164,81090,81090
Maulana Azad Institute of Dental Sciences,BDS,"OBC
(PRIORITY: 6)",80582,,,,
Maulana Azad Institute of Dental Sciences,BDS,OBC PWD,,,,673115,673115
Maulana Azad Institute of Dental Sciences,BDS,SC,88637,98189,114123,132978,132978
Maulana Azad Institute of Dental Sciences,BDS,ST,177255,201413,213821,205546,205546
Maulana Azad Medical College,MBBS,EWS,,846,1089,1072,1072
Maulana Azad Medical College,MBBS,EWS PWD,,,379808,,
Maulana Azad Medical College,MBBS,GN,1253,329687,566470,1110111,1110111
Maulana Azad Medical College,MBBS,"GN
(PRIORITY: 1)",617734,,,,
Maulana Azad Medical College,MBBS,"GN
(PRIORITY: 3)",219763,,,,
Maulana Azad Medical College,MBBS,"GN
(PRIORITY: 4)",83591,,,,
Maulana Azad Medical College,MBBS,"GN
(PRIORITY: 5A)",402115,,,,
Maulana Azad Medical College,MBBS,GN PWD,346275,214880,368070,396193,396193
Maulana Azad Medical College,MBBS,OBC,5611,36432,116254,1319984,1319984
Maulana Azad Medical College,MBBS,"OBC
(PRIORITY: 5A)",433855,,,,
Maulana Azad Medical College,MBBS,"OBC
(PRIORITY: 6)",8897,,,,
Maulana Azad Medical College,MBBS,OBC PWD,667411,502514,737617,872584,872584
Maulana Azad Medical College,MBBS,SC,28271,179211,115833,45343,45343
Maulana Azad Medical College,MBBS,"SC
(PRIORITY: 6)",54660,,,,
Maulana Azad Medical College,MBBS,SC PWD,758185,424225,503636,,
Maulana Azad Medical College,MBBS,ST,116137,87338,453662,185831,185831
Medinirai Medical College (previously Known as Palamu Medical College),MBBS,EWS,,,15248,16652,16652
Medinirai Medical College (previously Known as Palamu Medical College),MBBS,EWS PWD,,,,1165851,1165851
Medinirai Medical College (previously Known as Palamu Medical College),MBBS,GN,,,14118,14641,14641
Medinirai Medical College (previously Known as Palamu Medical College),MBBS,GN PWD,,,,674152,674152
Medinirai Medical College (previously Known as Palamu Medical College),MBBS,OBC,,,15011,16015,16015
Medinirai Medical College (previously Known as Palamu Medical College),MBBS,SC,,,74964,87811,87811
Medinirai Medical College (previously Known as Palamu Medical College),MBBS,SC PWD,,,,985806,985806
Medinirai Medical College (previously Known as Palamu Medical College),MBBS,ST,,,107129,127375,127375
Meenakshi Ammal Dental College and Host.,BDS,EWS,,,495411,418256,418256
Meenakshi Ammal Dental College and Host.,BDS,GN,804513,684714,866437,1025878,1025878
Meenakshi Ammal Dental College and Host.,BDS,OBC,,908076,1053125,1007098,1007098
Meenakshi Ammal Dental College and Host.,BDS,SC,,,938461,975171,975171
Meenakshi Ammal Dental College and Host.,BDS,ST,,695336,,913742,913742
Meenakshi Medical College Hospital and Research Institute,MBBS,EWS,,,619273,836634,836634
Meenakshi Medical College Hospital and Research Institute,MBBS,GN,,770597,816010,899112,899112
Meenakshi Medical College Hospital and Research Institute,MBBS,OBC,,919884,817111,891307,891307
Meenakshi Medical College Hospital and Research Institute,MBBS,SC,,906584,795434,872723,872723
Meenakshi Medical College Hospital and Research Institute,MBBS,ST,,872650,698930,678053,678053
Meenakshi Medical College Host. and Res. Inst.,MBBS,GN,570270,,,,
Mursidabad M C & Hospital,MBBS,EWS,,11568,14067,15901,15901
Mursidabad M C & Hospital,MBBS,EWS PWD,,462424,,,
Mursidabad M C & Hospital,MBBS,GN,11679,10785,12115,14131,14131
Mursidabad M C & Hospital,MBBS,GN PWD,409241,,,551245,551245
Mursidabad M C & Hospital,MBBS,OBC,,12230,12903,15877,15877
Mursidabad M C & Hospital,MBBS,SC,65313,61838,69505,78903,78903
Mursidabad M C & Hospital,MBBS,SC PWD,,837293,990636,,
Mursidabad M C & Hospital,MBBS,ST,92356,97912,114092,131705,131705
NAGALAND INSTITUTE OF MEDICAL SCIENCE AND RESEARCH PHIREBAGIE,MBBS,EWS,,,,23171,23171
NAGALAND INSTITUTE OF MEDICAL SCIENCE AND RESEARCH PHIREBAGIE,MBBS,GN,,,,19603,19603
NAGALAND INSTITUTE OF MEDICAL SCIENCE AND RESEARCH PHIREBAGIE,MBBS,GN PWD,,,,968342,968342
NAGALAND INSTITUTE OF MEDICAL SCIENCE AND RESEARCH PHIREBAGIE,MBBS,OBC,,,,20281,20281
NAGALAND INSTITUTE OF MEDICAL SCIENCE AND RESEARCH PHIREBAGIE,MBBS,SC,,,,104927,104927
NAGALAND INSTITUTE OF MEDICAL SCIENCE AND RESEARCH PHIREBAGIE,MBBS,ST,,,,116015,116015
NAIR HOSP DENTAL COLLEGE & HOSP,BDS,EWS,,20876,25300,30510,30510
NAIR HOSP DENTAL COLLEGE & HOSP,BDS,GN,18160,18483,12580,28068,28068
NAIR HOSP DENTAL COLLEGE & HOSP,BDS,OBC,,23197,27421,31795,31795
NAIR HOSP DENTAL COLLEGE & HOSP,BDS,OBC PWD,,,,1386421,1386421
NAIR HOSP DENTAL COLLEGE & HOSP,BDS,SC,90239,83644,90544,106947,106947
NAIR HOSP DENTAL COLLEGE & HOSP,BDS,ST,,118705,154823,195946,195946
NALANDA MEDICAL COLLEGE,MBBS,EWS,,5219,6989,7307,7307
NALANDA MEDICAL COLLEGE,MBBS,EWS PWD,,81014,683096,,
NALANDA MEDICAL COLLEGE,MBBS,GN,6113,4996,5629,6015,6015
NALANDA MEDICAL COLLEGE,MBBS,GN PWD,198533,,,,
NALANDA MEDICAL COLLEGE,MBBS,OBC,,6040,6428,6889,6889
NALANDA MEDICAL COLLEGE,MBBS,OBC PWD,,,568344,,
NALANDA MEDICAL COLLEGE,MBBS,SC,43819,45470,44112,50013,50013
NALANDA MEDICAL COLLEGE,MBBS,ST,70915,64198,84250,84334,84334
NALANDA MEDICAL COLLEGE,MBBS,ST PWD,275656,,,,
NAMO Medical Education & Research Institute,MBBS,EWS,,,,10091,10091
NAMO Medical Education & Research Institute,MBBS,GN,,,,8221,8221
NAMO Medical Education & Research Institute,MBBS,GN PWD,,,,709756,709756
NAMO Medical Education & Research Institute,MBBS,OBC,,,,10944,10944
NAMO Medical Education & Research Institute,MBBS,SC,,,,66022,66022
NAMO Medical Education & Research Institute,MBBS,ST,,,,86617,86617
NDMC Medical College,MBBS,EWS,,1681,1479,2209,2209
NDMC Medical College,MBBS,GN,1383,1008,909,1419,1419
NDMC Medical College,MBBS,GN PWD,92355,,,,
NDMC Medical College,MBBS,OBC,,1818,1947,2446,2446
NDMC Medical College,MBBS,OBC PWD,,255543,,,
NDMC Medical College,MBBS,SC,16444,14056,18318,20497,20497
NDMC Medical College,MBBS,ST,31526,37005,37471,26209,26209
NEIGRIHMS,MBBS,EWS,,,9343,,
NEIGRIHMS,MBBS,GN,8913,9007,9452,10011,10011
NEIGRIHMS,MBBS,OBC,,8852,9532,3931,3931
NETAJI SUBHASH CHANDRA BOSE MC,MBBS,EWS,,8261,7924,8080,8080
NETAJI SUBHASH CHANDRA BOSE MC,MBBS,EWS PWD,,,,712821,712821
NETAJI SUBHASH CHANDRA BOSE MC,MBBS,GN,6963,5823,6067,6583,6583
NETAJI SUBHASH CHANDRA BOSE MC,MBBS,GN PWD,327714,300399,,532215,532215
NETAJI SUBHASH CHANDRA BOSE MC,MBBS,OBC,,7803,8347,8809,8809
NETAJI SUBHASH CHANDRA BOSE MC,MBBS,SC,44900,51887,53651,57080,57080
NETAJI SUBHASH CHANDRA BOSE MC,MBBS,ST,65028,72199,80487,83850,83850
NILRATAN SIRKAR MEDICAL COLLEGE,MBBS,EWS,,5527,5762,7078,7078
NILRATAN SIRKAR MEDICAL COLLEGE,MBBS,GN,5015,3878,4552,5180,5180
NILRATAN SIRKAR MEDICAL COLLEGE,MBBS,GN PWD,223293,187960,542681,43198,43198
NILRATAN SIRKAR MEDICAL COLLEGE,MBBS,OBC,,5300,6661,6352,6352
NILRATAN SIRKAR MEDICAL COLLEGE,MBBS,OBC PWD,,339032,566704,,
NILRATAN SIRKAR MEDICAL COLLEGE,MBBS,SC,34970,30649,35372,39098,39098
NILRATAN SIRKAR MEDICAL COLLEGE,MBBS,ST,70982,69501,89025,84535,84535
NORTH BENGAL DENT.COLL,BDS,EWS,,24226,29877,38334,38334
NORTH BENGAL DENT.COLL,BDS,GN,20327,20682,18048,28196,28196
NORTH BENGAL DENT.COLL,BDS,OBC,,25565,28131,34400,34400
NORTH BENGAL DENT.COLL,BDS,SC,91800,96290,,119107,119107
NORTH BENGAL DENT.COLL,BDS,ST,,104035,150740,,
NORTH BENGAL MED.COLL,MBBS,EWS,,10018,10565,13245,13245
NORTH BENGAL MED.COLL,MBBS,GN,9551,7886,8413,10476,10476
NORTH BENGAL MED.COLL,MBBS,GN PWD,135803,,589109,,
NORTH BENGAL MED.COLL,MBBS,OBC,,9999,10986,12252,12252
NORTH BENGAL MED.COLL,MBBS,OBC PWD,,165408,,860883,860883
NORTH BENGAL MED.COLL,MBBS,SC,53960,52399,63137,71511,71511
NORTH BENGAL MED.COLL,MBBS,ST,83760,87551,111850,102234,102234
Nagaon Medical college,MBBS,EWS,,,,22109,22109
Nagaon Medical college,MBBS,GN,,,,19373,19373
Nagaon Medical college,MBBS,OBC,,,,20057,20057
Nagaon Medical college,MBBS,SC,,,,101088,101088
Nagaon Medical college,MBBS,ST,,,,135806,135806
Nalbari Medical College & Hospital Dakhingaon,MBBS,EWS,,,,22547,22547
Nalbari Medical College & Hospital Dakhingaon,MBBS,GN,,,,19491,19491
Nalbari Medical College & Hospital Dakhingaon,MBBS,GN PWD,,,,873477,873477
Nalbari Medical College & Hospital Dakhingaon,MBBS,OBC,,,,20039,20039
Nalbari Medical College & Hospital Dakhingaon,MBBS,SC,,,,100625,100625
Nalbari Medical College & Hospital Dakhingaon,MBBS,ST,,,,132035,132035
Osmania Medical College Koti,MBBS,EWS,,5902,6224,6915,6915
Osmania Medical College Koti,MBBS,EWS PWD,,328778,,,
Osmania Medical College Koti,MBBS,GN,3456,3204,4090,3517,3517
Osmania Medical College Koti,MBBS,GN PWD,287698,,239151,,
Osmania Medical College Koti,MBBS,OBC,,5947,6611,5813,5813
Osmania Medical College Koti,MBBS,OBC PWD,,,566321,447654,447654
Osmania Medical College Koti,MBBS,SC,33725,46276,45834,33079,33079
Osmania Medical College Koti,MBBS,ST,31876,48059,53285,60966,60966
PATALIPUTRA MEDICAL COLLEGE,MBBS,GN,7509,,,,
PATALIPUTRA MEDICAL COLLEGE,MBBS,GN PWD,302374,,,,
PATALIPUTRA MEDICAL COLLEGE,MBBS,SC,44151,,,,
PATNA DENTAL COLLEGE & HOSPITAL,BDS,EWS,,,16686,29535,29535
PATNA DENTAL COLLEGE & HOSPITAL,BDS,GN,14815,16799,,,
PATNA DENTAL COLLEGE & HOSPITAL,BDS,OBC,,19581,20464,29634,29634
PATNA DENTAL COLLEGE & HOSPITAL,BDS,SC,81479,99625,,107644,107644
PATNA DENTAL COLLEGE & HOSPITAL,BDS,ST,,119713,124916,156454,156454
PATNA MEDICAL COLLEGE,MBBS,EWS,,3313,3970,4410,4410
PATNA MEDICAL COLLEGE,MBBS,GN,3288,2646,3000,3273,3273
PATNA MEDICAL COLLEGE,MBBS,GN PWD,90368,,,367978,367978
PATNA MEDICAL COLLEGE,MBBS,OBC,,3471,3925,4575,4575
PATNA MEDICAL COLLEGE,MBBS,OBC PWD,,68061,,,
PATNA MEDICAL COLLEGE,MBBS,SC,29526,33216,34183,34211,34211
PATNA MEDICAL COLLEGE,MBBS,SC PWD,,416650,,452638,452638
PATNA MEDICAL COLLEGE,MBBS,ST,51339,63455,50703,80657,80657
PB. GOVT. DENTAL COLLEGE & HOSP,BDS,EWS,,18829,22023,36901,36901
PB. GOVT. DENTAL COLLEGE & HOSP,BDS,GN,19847,12573,16856,32599,32599
PB. GOVT. DENTAL COLLEGE & HOSP,BDS,OBC,,23358,26533,34053,34053
PB. GOVT. DENTAL COLLEGE & HOSP,BDS,OBC PWD,,618881,,,
PB. GOVT. DENTAL COLLEGE & HOSP,BDS,SC,70719,53789,80182,131961,131961
PB. GOVT. DENTAL COLLEGE & HOSP,BDS,ST,111569,,151853,202503,202503
PT. B.D. SHARMA PGIMS,MBBS,EWS,,5850,6571,4716,4716
PT. B.D. SHARMA PGIMS,MBBS,EWS PWD,,,941927,,
PT. B.D. SHARMA PGIMS,MBBS,GN,2009,3577,4811,3843,3843
PT. B.D. SHARMA PGIMS,MBBS,GN PWD,217238,147738,,208600,208600
PT. B.D. SHARMA PGIMS,MBBS,OBC,,6239,7250,6126,6126
PT. B.D. SHARMA PGIMS,MBBS,OBC PWD,,338921,,,
PT. B.D. SHARMA PGIMS,MBBS,SC,25767,41791,48233,36214,36214
PT. B.D. SHARMA PGIMS,MBBS,SC PWD,,594469,508827,,
PT. B.D. SHARMA PGIMS,MBBS,ST,53224,67031,84032,66674,66674
Panna Dai College of Nursing,B.Sc. Nursing,EWS,,,590756,,
Panna Dai College of Nursing,B.Sc. Nursing,GN,,,222783,,
Panna Dai College of Nursing,B.Sc. Nursing,OBC,,,304737,,
Panna Dai College of Nursing,B.Sc. Nursing,SC,,,318727,,
Panna Dai College of Nursing,B.Sc. Nursing,ST,,,584108,,
Phulo Jhano Medical College,MBBS,EWS,,,,16223,16223
Phulo Jhano Medical College,MBBS,EWS PWD,,,720593,,
Phulo Jhano Medical College,MBBS,GN,,,12800,13707,13707
Phulo Jhano Medical College,MBBS,OBC,,,14728,15056,15056
Phulo Jhano Medical College,MBBS,OBC PWD,,,,675544,675544
Phulo Jhano Medical College,MBBS,SC,,,77078,83435,83435
Phulo Jhano Medical College,MBBS,ST,,,,106570,106570
Prafulla Chandra Sen Government Medical College & Hospital,MBBS,EWS,,,16591,18048,18048
Prafulla Chandra Sen Government Medical College & Hospital,MBBS,GN,,,15642,16642,16642
Prafulla Chandra Sen Government Medical College & Hospital,MBBS,OBC,,,16740,17723,17723
Prafulla Chandra Sen Government Medical College & Hospital,MBBS,OBC PWD,,,906702,,
Prafulla Chandra Sen Government Medical College & Hospital,MBBS,SC,,,79045,92331,92331
Prafulla Chandra Sen Government Medical College & Hospital,MBBS,ST,,,115830,134633,134633
Pt. D.D.U MEDICAL COLLEGE,MBBS,EWS,,4732,6305,5286,5286
Pt. D.D.U MEDICAL COLLEGE,MBBS,EWS PWD,,,,1053619,1053619
Pt. D.D.U MEDICAL COLLEGE,MBBS,GN,4573,3377,4521,3922,3922
Pt. D.D.U MEDICAL COLLEGE,MBBS,GN PWD,204335,324677,374332,600523,600523
Pt. D.D.U MEDICAL COLLEGE,MBBS,OBC,,5445,6893,6634,6634
Pt. D.D.U MEDICAL COLLEGE,MBBS,SC,36248,42730,47170,38443,38443
Pt. D.D.U MEDICAL COLLEGE,MBBS,SC PWD,485516,,,,
Pt. D.D.U MEDICAL COLLEGE,MBBS,ST,66238,65113,70409,80362,80362
Pt. J N M MEDICAL COLLEGE,MBBS,EWS,,7851,8746,10834,10834
Pt. J N M MEDICAL COLLEGE,MBBS,GN,6689,5681,6178,7414,7414
Pt. J N M MEDICAL COLLEGE,MBBS,GN PWD,277441,,,600513,600513
Pt. J N M MEDICAL COLLEGE,MBBS,OBC,,7399,8048,9262,9262
Pt. J N M MEDICAL COLLEGE,MBBS,OBC PWD,,227560,,,
Pt. J N M MEDICAL COLLEGE,MBBS,SC,43020,52767,44168,40559,40559
Pt. J N M MEDICAL COLLEGE,MBBS,SC PWD,670089,,,,
Pt. J N M MEDICAL COLLEGE,MBBS,ST,67175,71966,47123,83130,83130
"Pt. Jawahar Lal Nehru Govt. Med.
College",MBBS,EWS,,8859,,,
