College,Course,Category,Predicted_Rank_2025
Indian Institute  Of Technology Hyderabad,"ELECTRICAL ENGINEERING (IC DESIGN AND TECHNOLOGY) (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,1974
Indian Institute  Of Technology Hyderabad,"ELECTRICAL ENGINEERING (IC DESIGN AND TECHNOLOGY) (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,2
Indian Institute  Of Technology Hyderabad,"ELECTRICAL ENGINEERING (IC DESIGN AND TECHNOLOGY) (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,302
Indian Institute  Of Technology Hyderabad,"ENGINEERING PHYSICS (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1087
Indian Institute  Of Technology Hyderabad,"ENGINEERING PHYSICS (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,2826
Indian Institute  Of Technology Hyderabad,"ENGINEERING PHYSICS (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,3967
Indian Institute  Of Technology Hyderabad,"ENGINEERING PHYSICS (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,2011
Indian Institute  Of Technology Hyderabad,"ENGINEERING PHYSICS (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1107
Indian Institute  Of Technology Hyderabad,"ENGINEERING SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1107
Indian Institute  Of Technology Hyderabad,"ENGINEERING SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,1997
Indian Institute  Of Technology Hyderabad,"ENGINEERING SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,2485
Indian Institute  Of Technology Hyderabad,"ENGINEERING SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,633
Indian Institute  Of Technology Hyderabad,"ENGINEERING SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,675
Indian Institute  Of Technology Hyderabad,"INDUSTRIAL CHEMISTRY (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1024
Indian Institute  Of Technology Hyderabad,"INDUSTRIAL CHEMISTRY (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,4279
Indian Institute  Of Technology Hyderabad,"INDUSTRIAL CHEMISTRY (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,17551
Indian Institute  Of Technology Hyderabad,"INDUSTRIAL CHEMISTRY (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,2462
Indian Institute  Of Technology Hyderabad,"INDUSTRIAL CHEMISTRY (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1131
Indian Institute  Of Technology Hyderabad,"MATERIALS SCIENCE AND METALLURGICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1176
Indian Institute  Of Technology Hyderabad,"MATERIALS SCIENCE AND METALLURGICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,3328
Indian Institute  Of Technology Hyderabad,"MATERIALS SCIENCE AND METALLURGICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,15561
Indian Institute  Of Technology Hyderabad,"MATERIALS SCIENCE AND METALLURGICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1929
Indian Institute  Of Technology Hyderabad,"MATERIALS SCIENCE AND METALLURGICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,855
Indian Institute  Of Technology Hyderabad,"MATHEMATICS AND COMPUTING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,162
Indian Institute  Of Technology Hyderabad,"MATHEMATICS AND COMPUTING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,383
Indian Institute  Of Technology Hyderabad,"MATHEMATICS AND COMPUTING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,872
Indian Institute  Of Technology Hyderabad,"MATHEMATICS AND COMPUTING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,269
Indian Institute  Of Technology Hyderabad,"MATHEMATICS AND COMPUTING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,218
Indian Institute  Of Technology Hyderabad,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1826
Indian Institute  Of Technology Hyderabad,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,2062
Indian Institute  Of Technology Hyderabad,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,3968
Indian Institute  Of Technology Hyderabad,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1075
Indian Institute  Of Technology Hyderabad,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,718
Indian Institute  Of Technology Indore,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1053
Indian Institute  Of Technology Indore,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,3052
Indian Institute  Of Technology Indore,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,17355
Indian Institute  Of Technology Indore,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1522
Indian Institute  Of Technology Indore,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1982
Indian Institute  Of Technology Indore,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1349
Indian Institute  Of Technology Indore,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,3712
Indian Institute  Of Technology Indore,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,17874
Indian Institute  Of Technology Indore,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1749
Indian Institute  Of Technology Indore,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1364
Indian Institute  Of Technology Indore,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,221
Indian Institute  Of Technology Indore,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,1754
Indian Institute  Of Technology Indore,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),3
Indian Institute  Of Technology Indore,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,1388
Indian Institute  Of Technology Indore,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),50
Indian Institute  Of Technology Indore,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,376
Indian Institute  Of Technology Indore,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,192
Indian Institute  Of Technology Indore,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1744
Indian Institute  Of Technology Indore,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,1643
Indian Institute  Of Technology Indore,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,3603
Indian Institute  Of Technology Indore,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,954
Indian Institute  Of Technology Indore,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,273
Indian Institute  Of Technology Indore,"ENGINEERING PHYSICS (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1420
Indian Institute  Of Technology Indore,"ENGINEERING PHYSICS (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,3153
Indian Institute  Of Technology Indore,"ENGINEERING PHYSICS (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,18499
Indian Institute  Of Technology Indore,"ENGINEERING PHYSICS (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1907
Indian Institute  Of Technology Indore,"ENGINEERING PHYSICS (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,935
Indian Institute  Of Technology Indore,"MATHEMATICS AND COMPUTING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,162
Indian Institute  Of Technology Indore,"MATHEMATICS AND COMPUTING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,941
Indian Institute  Of Technology Indore,"MATHEMATICS AND COMPUTING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,1984
Indian Institute  Of Technology Indore,"MATHEMATICS AND COMPUTING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),17
Indian Institute  Of Technology Indore,"MATHEMATICS AND COMPUTING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,706
Indian Institute  Of Technology Indore,"MATHEMATICS AND COMPUTING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,176
Indian Institute  Of Technology Indore,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1047
Indian Institute  Of Technology Indore,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,2762
Indian Institute  Of Technology Indore,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,13116
Indian Institute  Of Technology Indore,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1723
Indian Institute  Of Technology Indore,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,2068
Indian Institute  Of Technology Indore,"METALLURGICAL ENGINEERING AND MATERIALS SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1592
Indian Institute  Of Technology Indore,"METALLURGICAL ENGINEERING AND MATERIALS SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,4388
Indian Institute  Of Technology Indore,"METALLURGICAL ENGINEERING AND MATERIALS SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,9507
Indian Institute  Of Technology Indore,"METALLURGICAL ENGINEERING AND MATERIALS SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,2702
Indian Institute  Of Technology Indore,"METALLURGICAL ENGINEERING AND MATERIALS SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1255
Indian Institute  Of Technology Indore,"SPACE SCIENCES AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,849
Indian Institute  Of Technology Indore,"SPACE SCIENCES AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,3342
Indian Institute  Of Technology Indore,"SPACE SCIENCES AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,8113
Indian Institute  Of Technology Indore,"SPACE SCIENCES AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1290
Indian Institute  Of Technology Indore,"SPACE SCIENCES AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,446
Indian Institute  Of Technology Jodhpur,"ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1861
Indian Institute  Of Technology Jodhpur,"ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,1798
Indian Institute  Of Technology Jodhpur,"ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,4314
Indian Institute  Of Technology Jodhpur,"ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),119
Indian Institute  Of Technology Jodhpur,"ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1875
Indian Institute  Of Technology Jodhpur,"ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,499
Indian Institute  Of Technology Jodhpur,"BIO ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,2164
Indian Institute  Of Technology Jodhpur,"BIO ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,5508
Indian Institute  Of Technology Jodhpur,"BIO ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,13356
Indian Institute  Of Technology Jodhpur,"BIO ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,3128
Indian Institute  Of Technology Jodhpur,"BIO ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1382
Indian Institute  Of Technology Jodhpur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1534
Indian Institute  Of Technology Jodhpur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,4374
Indian Institute  Of Technology Jodhpur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,9748
Indian Institute  Of Technology Jodhpur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,2344
Indian Institute  Of Technology Jodhpur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1115
Indian Institute  Of Technology Jodhpur,"CHEMISTRY WITH SPECIALIZATION (4 YEARS, BACHELOR OF SCIENCE)",EWS,2376
Indian Institute  Of Technology Jodhpur,"CHEMISTRY WITH SPECIALIZATION (4 YEARS, BACHELOR OF SCIENCE)",OBC-NCL,5844
Indian Institute  Of Technology Jodhpur,"CHEMISTRY WITH SPECIALIZATION (4 YEARS, BACHELOR OF SCIENCE)",OPEN,15156
Indian Institute  Of Technology Jodhpur,"CHEMISTRY WITH SPECIALIZATION (4 YEARS, BACHELOR OF SCIENCE)",SC,3086
Indian Institute  Of Technology Jodhpur,"CHEMISTRY WITH SPECIALIZATION (4 YEARS, BACHELOR OF SCIENCE)",ST,1373
Indian Institute  Of Technology Jodhpur,"CIVIL AND INFRASTRUCTURE ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,2058
Indian Institute  Of Technology Jodhpur,"CIVIL AND INFRASTRUCTURE ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,4687
Indian Institute  Of Technology Jodhpur,"CIVIL AND INFRASTRUCTURE ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,11605
Indian Institute  Of Technology Jodhpur,"CIVIL AND INFRASTRUCTURE ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,2529
Indian Institute  Of Technology Jodhpur,"CIVIL AND INFRASTRUCTURE ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,2125
Indian Institute  Of Technology Jodhpur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1204
Indian Institute  Of Technology Jodhpur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,1358
Indian Institute  Of Technology Jodhpur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,3326
Indian Institute  Of Technology Jodhpur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),43
Indian Institute  Of Technology Jodhpur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1712
Indian Institute  Of Technology Jodhpur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,393
Indian Institute  Of Technology Jodhpur,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1212
Indian Institute  Of Technology Jodhpur,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,2941
Indian Institute  Of Technology Jodhpur,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,12001
Indian Institute  Of Technology Jodhpur,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1626
Indian Institute  Of Technology Jodhpur,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1994
Indian Institute  Of Technology Jodhpur,"MATERIALS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,2127
Indian Institute  Of Technology Jodhpur,"MATERIALS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,5395
Indian Institute  Of Technology Jodhpur,"MATERIALS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,11568
Indian Institute  Of Technology Jodhpur,"MATERIALS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,2781
Indian Institute  Of Technology Jodhpur,"MATERIALS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1371
Indian Institute  Of Technology Jodhpur,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1597
Indian Institute  Of Technology Jodhpur,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,3887
Indian Institute  Of Technology Jodhpur,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,16425
Indian Institute  Of Technology Jodhpur,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,2197
Indian Institute  Of Technology Jodhpur,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1517
Indian Institute  Of Technology Jodhpur,"PHYSICS WITH SPECIALIZATION (4 YEARS, BACHELOR OF SCIENCE)",EWS,2110
Indian Institute  Of Technology Jodhpur,"PHYSICS WITH SPECIALIZATION (4 YEARS, BACHELOR OF SCIENCE)",OBC-NCL,5333
Indian Institute  Of Technology Jodhpur,"PHYSICS WITH SPECIALIZATION (4 YEARS, BACHELOR OF SCIENCE)",OPEN,11442
Indian Institute  Of Technology Jodhpur,"PHYSICS WITH SPECIALIZATION (4 YEARS, BACHELOR OF SCIENCE)",SC,2918
Indian Institute  Of Technology Jodhpur,"PHYSICS WITH SPECIALIZATION (4 YEARS, BACHELOR OF SCIENCE)",ST,1358
Indian Institute  Of Technology Kanpur,"AEROSPACE ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1895
Indian Institute  Of Technology Kanpur,"AEROSPACE ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,1841
Indian Institute  Of Technology Kanpur,"AEROSPACE ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,3236
Indian Institute  Of Technology Kanpur,"AEROSPACE ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),87
Indian Institute  Of Technology Kanpur,"AEROSPACE ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,703
Indian Institute  Of Technology Kanpur,"AEROSPACE ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,532
Indian Institute  Of Technology Kanpur,"BIOLOGICAL SCIENCES AND BIOENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1283
Indian Institute  Of Technology Kanpur,"BIOLOGICAL SCIENCES AND BIOENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,3272
Indian Institute  Of Technology Kanpur,"BIOLOGICAL SCIENCES AND BIOENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,12329
Indian Institute  Of Technology Kanpur,"BIOLOGICAL SCIENCES AND BIOENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1897
Indian Institute  Of Technology Kanpur,"BIOLOGICAL SCIENCES AND BIOENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1212
Indian Institute  Of Technology Kanpur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1529
Indian Institute  Of Technology Kanpur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,1836
Indian Institute  Of Technology Kanpur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,3709
Indian Institute  Of Technology Kanpur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1203
Indian Institute  Of Technology Kanpur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,945
Indian Institute  Of Technology Kanpur,"CHEMISTRY (4 YEARS, BACHELOR OF SCIENCE)",EWS,1389
Indian Institute  Of Technology Kanpur,"CHEMISTRY (4 YEARS, BACHELOR OF SCIENCE)",OBC-NCL,4229
Indian Institute  Of Technology Kanpur,"CHEMISTRY (4 YEARS, BACHELOR OF SCIENCE)",OPEN,9132
Indian Institute  Of Technology Kanpur,"CHEMISTRY (4 YEARS, BACHELOR OF SCIENCE)",SC,2543
Indian Institute  Of Technology Kanpur,"CHEMISTRY (4 YEARS, BACHELOR OF SCIENCE)",ST,1426
Indian Institute  Of Technology Kanpur,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,884
Indian Institute  Of Technology Kanpur,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,2582
Indian Institute  Of Technology Kanpur,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,14362
Indian Institute  Of Technology Kanpur,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1440
Indian Institute  Of Technology Kanpur,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,583
Indian Institute  Of Technology Kanpur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,442
Indian Institute  Of Technology Kanpur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS (PWD),4
Indian Institute  Of Technology Kanpur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,115
Indian Institute  Of Technology Kanpur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),2
Indian Institute  Of Technology Kanpur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,281
Indian Institute  Of Technology Kanpur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),54
Indian Institute  Of Technology Kanpur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,536
Indian Institute  Of Technology Kanpur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC (PWD),5
Indian Institute  Of Technology Kanpur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,128
Indian Institute  Of Technology Kanpur,"EARTH SCIENCES (4 YEARS, BACHELOR OF SCIENCE)",EWS,1365
Indian Institute  Of Technology Kanpur,"EARTH SCIENCES (4 YEARS, BACHELOR OF SCIENCE)",OBC-NCL,4166
Indian Institute  Of Technology Kanpur,"EARTH SCIENCES (4 YEARS, BACHELOR OF SCIENCE)",OPEN,8994
Indian Institute  Of Technology Kanpur,"EARTH SCIENCES (4 YEARS, BACHELOR OF SCIENCE)",SC,2326
Indian Institute  Of Technology Kanpur,"EARTH SCIENCES (4 YEARS, BACHELOR OF SCIENCE)",ST,1407
Indian Institute  Of Technology Kanpur,"ECONOMICS (4 YEARS, BACHELOR OF SCIENCE)",EWS,1511
Indian Institute  Of Technology Kanpur,"ECONOMICS (4 YEARS, BACHELOR OF SCIENCE)",OBC-NCL,1637
Indian Institute  Of Technology Kanpur,"ECONOMICS (4 YEARS, BACHELOR OF SCIENCE)",OPEN,2744
Indian Institute  Of Technology Kanpur,"ECONOMICS (4 YEARS, BACHELOR OF SCIENCE)",OPEN (PWD),169
Indian Institute  Of Technology Kanpur,"ECONOMICS (4 YEARS, BACHELOR OF SCIENCE)",SC,1501
Indian Institute  Of Technology Kanpur,"ECONOMICS (4 YEARS, BACHELOR OF SCIENCE)",ST,550
Indian Institute  Of Technology Kanpur,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,236
Indian Institute  Of Technology Kanpur,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,2672
Indian Institute  Of Technology Kanpur,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),35
Indian Institute  Of Technology Kanpur,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,1209
Indian Institute  Of Technology Kanpur,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),109
Indian Institute  Of Technology Kanpur,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1061
Indian Institute  Of Technology Kanpur,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,204
Indian Institute  Of Technology Kanpur,"MATERIALS SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,995
Indian Institute  Of Technology Kanpur,"MATERIALS SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,2931
Indian Institute  Of Technology Kanpur,"MATERIALS SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,13459
Indian Institute  Of Technology Kanpur,"MATERIALS SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1719
Indian Institute  Of Technology Kanpur,"MATERIALS SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1448
Indian Institute  Of Technology Kanpur,"MATHEMATICS AND SCIENTIFIC COMPUTING (4 YEARS, BACHELOR OF SCIENCE)",EWS,135
Indian Institute  Of Technology Kanpur,"MATHEMATICS AND SCIENTIFIC COMPUTING (4 YEARS, BACHELOR OF SCIENCE)",OBC-NCL,2007
Indian Institute  Of Technology Kanpur,"MATHEMATICS AND SCIENTIFIC COMPUTING (4 YEARS, BACHELOR OF SCIENCE)",OPEN,3348
Indian Institute  Of Technology Kanpur,"MATHEMATICS AND SCIENTIFIC COMPUTING (4 YEARS, BACHELOR OF SCIENCE)",OPEN (PWD),133
Indian Institute  Of Technology Kanpur,"MATHEMATICS AND SCIENTIFIC COMPUTING (4 YEARS, BACHELOR OF SCIENCE)",SC,1554
Indian Institute  Of Technology Kanpur,"MATHEMATICS AND SCIENTIFIC COMPUTING (4 YEARS, BACHELOR OF SCIENCE)",ST,346
Indian Institute  Of Technology Kanpur,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1706
