College,Course,Category,Predicted_Rank_2025,Allotted_Rank_2023,Allotted_Rank_2024
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",MECHANICAL ENGINEERING,SC,12776,11570.0,7386.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",MECHANICAL ENGINEERING,SEBC,15763,9058.0,9113.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",MECHANICAL ENGINEERING,ST,61197,29893.0,35379.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",ELECTRONICS & INSTRUMENTATION ENGINEERING,OPEN,27401,2775.0,8720.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",ELECTRONICS & INSTRUMENTATION ENGINEERING,OPEN-EWS,27401,3362.0,8720.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",ELECTRONICS & INSTRUMENTATION ENGINEERING,SC,27401,14012.0,8720.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",ELECTRONICS & INSTRUMENTATION ENGINEERING,SEBC,22207,11878.0,7067.0
"IPCOWALA INSTITUTE OF ENGINEERING AND TECHNOLOGY
DHARMAJ",COMPUTER ENGINEERING,OPEN,49857,30080.0,38726.0
"IPCOWALA INSTITUTE OF ENGINEERING AND TECHNOLOGY
DHARMAJ",MECHANICAL ENGINEERING,OPEN,38853,29019.0,33578.0
"ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM
UNIVERSE), VADODARA",CHEMICAL ENGINEERING,OPEN,67998,21368.0,38118.0
"ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM
UNIVERSE), VADODARA",COMPUTER SCIENCE & ENGG,OPEN,49714,30521.0,38953.0
"ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM
UNIVERSE), VADODARA",INFORMATION TECHNOLOGY,OPEN,43555,30432.0,36407.0
"ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM UNIVERSE), VADODARA","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL
INTELLIGENCE)",OPEN,31299,30411.0,30852.0
"ITM VOCATIONAL UNIVERSITY, WAGHODIA, DIST: VADODARA","COMPUTER ENGINEERING (DATA
SCIENCE)",OPEN,41647,30335.0,35544.0
"K.J. INSTITUTE OF ENGG. AND TECH., SAVALI",COMPUTER ENGINEERING,OPEN,49157,30452.0,38690.0
"K.J. INSTITUTE OF ENGG. AND TECH., SAVALI",INFORMATION TECHNOLOGY,OPEN,43515,26873.0,34196.0
"K.J. INSTITUTE OF ENGG. AND TECH., SAVALI",MECHANICAL ENGINEERING,OPEN,22664,22111.0,22386.0
"KALOL INSTITUTE OF TECH. & RESEARCH CENTER ,KALOL",COMPUTER ENGINEERING,OPEN,49243,30433.0,38712.0
"KALOL INSTITUTE OF TECH. & RESEARCH CENTER ,KALOL",INFORMATION TECHNOLOGY,OPEN,42837,30227.0,35984.0
"KANKESHWARI DEVI COLLEGE OF ENGINEERING, JAMNAGAR",COMPUTER ENGINEERING,OPEN,45394,21392.0,31162.0
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED
RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF TECHNOLOGY) , VARNAMA, VADODARA",MECHANICAL ENGINEERING,OPEN,77770,17036.0,36399.0
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA",CIVIL ENGINEERING,OPEN,40852,29612.0,34781.0
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA",COMPUTER SCIENCE & ENGG,OPEN,53538,28173.0,38837.0
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA",COMPUTER SCIENCE & ENGG,OPEN-EWS,53538,29053.0,38837.0
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA",COMPUTER SCIENCE & ENGG,SEBC,53538,30114.0,38837.0
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA",ELECTRICAL ENGINEERING,OPEN,47487,29013.0,37118.0
"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF
TECHNOLOGY) , VARNAMA, VADODARA",INFORMATION TECHNOLOGY,OPEN,50195,30052.0,38839.0
"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA, VADODARA",COMPUTER ENGINEERING,OPEN,49033,29759.0,38199.0
"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA, VADODARA","COMPUTER ENGINEERING (ARTIFICIAL
INTELLIGENCE)",OPEN,49539,29575.0,38277.0
"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA, VADODARA",FOOD TECHNOLOGY,OPEN,49698,29638.0,38379.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING",ESM,1731,2852.0,1242.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING",OPEN,3099,1596.0,2224.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING",OPEN - PH,3099,20098.0,2224.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING",OPEN-EWS,5290,2012.0,3796.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING",SC,5290,5361.0,3796.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING",SEBC,3099,3377.0,2224.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING",ST,26996,22446.0,19373.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,OPEN,64401,23101.0,38571.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,OPEN-EWS,59799,29804.0,35815.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,SC,59799,27843.0,35815.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,SEBC,64401,30492.0,38571.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",BIOMEDICAL ENGINEERING,OPEN,43126,30219.0,36100.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,ESM,26922,9035.0,16084.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,OPEN,13201,4712.0,7887.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,OPEN-EWS,39773,5271.0,23762.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,SC,22966,16292.0,13721.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,SEBC,13201,8768.0,7887.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,ST,39773,19831.0,23762.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,ESM,47164,19185.0,28895.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,OPEN,19894,7467.0,12188.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,OPEN - PH,19894,22420.0,12188.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,OPEN-EWS,28662,12744.0,17560.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,SC,28662,14941.0,17560.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,SEBC,19894,11414.0,12188.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,ST,31241,16639.0,19140.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,ESM,12306,1900.0,6177.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,OPEN,2052,517.0,1030.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,OPEN - PH,70335,26786.0,35304.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,OPEN-EWS,5481,647.0,2751.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,OPEN-EWS - PH,70335,29275.0,35304.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,SC,5481,1964.0,2751.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,SEBC,2052,1039.0,1030.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,ST,23905,10641.0,11999.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,ESM,22716,15741.0,13729.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,OPEN,19958,7290.0,12062.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,OPEN-EWS,33760,9755.0,20404.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,SC,33760,16338.0,20404.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,SEBC,19958,14059.0,12062.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,ST,49631,22362.0,29996.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",ESM,14000,8126.0,11373.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,6081,4013.0,4940.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN-EWS,14500,5036.0,11779.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",SC,14500,13659.0,11779.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",SEBC,6081,8374.0,4940.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",ST,40810,26605.0,33152.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,OPEN,56150,18294.0,32050.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,OPEN-EWS,59154,24743.0,33765.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,SC,59154,24605.0,33765.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,SEBC,56150,24580.0,32050.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,ST,49827,28578.0,28441.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,ESM,10608,7923.0,6391.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,OPEN,2810,1020.0,1693.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,OPEN - PH,2810,29401.0,1693.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,OPEN-EWS,7632,1084.0,4598.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,SC,7632,3415.0,4598.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,SEBC,2810,1771.0,1693.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,ST,26476,16422.0,15951.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INSTRUMENTATION & CONTROL
ENGG.",ESM,21305,29217.0,11964.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INSTRUMENTATION & CONTROL
ENGG.",OPEN,35612,11230.0,19998.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INSTRUMENTATION & CONTROL
ENGG.",OPEN-EWS,57510,13998.0,32295.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INSTRUMENTATION & CONTROL
ENGG.",SC,57510,30459.0,32295.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD","INSTRUMENTATION & CONTROL
ENGG.",SEBC,35612,19458.0,19998.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,ESM,42988,8349.0,25918.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,OPEN,15054,5472.0,9076.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,OPEN-EWS,35571,6872.0,21446.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,SC,35571,18099.0,21446.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,SEBC,15054,11459.0,9076.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,ST,47870,28295.0,28861.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",PLASTIC TECHNOLOGY,OPEN,46093,29707.0,37004.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,ESM,24022,18055.0,9847.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,OPEN,37468,6296.0,15359.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,OPEN-EWS,37468,7677.0,15359.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,SC,37468,14398.0,15359.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,SEBC,27078,13621.0,11100.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,ST,72136,30478.0,29570.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",RUBBER TECHNOLOGY,OPEN,47428,30004.0,37723.0
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",TEXTILE TECHNOLOGY,OPEN,49965,28847.0,37965.0
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",AUTOMOBILE ENGINEERING,OPEN,52532,27711.0,38154.0
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",CIVIL ENGINEERING,OPEN,49842,30396.0,38923.0
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,ESM,85258,30155.0,32545.0
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,OPEN,100148,14593.0,38229.0
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,OPEN-EWS,100148,17307.0,38229.0
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,SC,100148,30299.0,38229.0
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,SEBC,99296,30423.0,37904.0
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,ST,93352,28313.0,35635.0
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",ELECTRICAL ENGINEERING,OPEN,62830,24135.0,38941.0
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,24582,30392.0,27333.0
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",INFORMATION TECHNOLOGY,OPEN,92175,15521.0,37824.0
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",INFORMATION TECHNOLOGY,OPEN-EWS,92175,17350.0,37824.0
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",INFORMATION TECHNOLOGY,SC,92175,29786.0,37824.0
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",INFORMATION TECHNOLOGY,SEBC,93292,30209.0,38282.0
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",INFORMATION TECHNOLOGY,ST,92175,28638.0,37824.0
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",MECHANICAL ENGINEERING,OPEN,49352,30328.0,38688.0
"L.E.COLLEGE ,MORBI",CHEMICAL ENGINEERING,OPEN,46824,29758.0,37328.0
"L.E.COLLEGE ,MORBI",ELECTRICAL ENGINEERING,OPEN,50887,29824.0,38957.0
"L.E.COLLEGE ,MORBI",INFORMATION TECHNOLOGY,OPEN,16086,8568.0,11740.0
"L.E.COLLEGE ,MORBI",INFORMATION TECHNOLOGY,OPEN-EWS,36982,9448.0,26990.0
"L.E.COLLEGE ,MORBI",INFORMATION TECHNOLOGY,SC,36982,20385.0,26990.0
"L.E.COLLEGE ,MORBI",INFORMATION TECHNOLOGY,SEBC,16086,10111.0,11740.0
"L.E.COLLEGE ,MORBI",INFORMATION TECHNOLOGY,ST,49452,25215.0,36091.0
"L.E.COLLEGE ,MORBI",MECHANICAL ENGINEERING,OPEN,49083,30312.0,38572.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",OPEN,44666,10638.0,21798.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",OPEN-EWS,44666,12063.0,21798.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",SC,44666,23570.0,21798.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",SEBC,40949,29834.0,19984.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING",OPEN,34148,11790.0,20065.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING",OPEN-EWS,29653,13488.0,17424.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING",SC,29653,29865.0,17424.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING",SEBC,34148,25868.0,20065.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",CHEMICAL ENGINEERING,OPEN,34874,30444.0,32584.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",CIVIL ENGINEERING,OPEN,39846,30440.0,34827.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER ENGINEERING,ESM,40235,20147.0,18311.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER ENGINEERING,OPEN,25082,5195.0,11415.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER ENGINEERING,OPEN-EWS,43553,5641.0,19821.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER ENGINEERING,SC,43553,14562.0,19821.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER ENGINEERING,SEBC,25082,10381.0,11415.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER ENGINEERING AND
APPLICATION",OPEN,67044,15518.0,32255.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER ENGINEERING AND
APPLICATION",OPEN-EWS,67044,16324.0,32255.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER ENGINEERING AND
APPLICATION",SC,67044,21428.0,32255.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER ENGINEERING AND
APPLICATION",SEBC,67044,28776.0,32255.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE &
TECHNOLOGY",ESM,55194,25399.0,16228.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE &
TECHNOLOGY",OPEN,131632,11379.0,38702.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE &
TECHNOLOGY",OPEN-EWS,131632,12532.0,38702.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE &
TECHNOLOGY",SC,131632,28402.0,38702.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE &
TECHNOLOGY",SEBC,102338,21823.0,30089.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & DESIGN,OPEN,99952,14365.0,37892.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & DESIGN,OPEN-EWS,99952,15312.0,37892.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & DESIGN,SC,99952,28398.0,37892.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & DESIGN,SEBC,97026,28464.0,36783.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGG,ESM,76234,16296.0,13214.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN,218606,6568.0,37892.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN-EWS,218606,7148.0,37892.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGG,SC,218606,15529.0,37892.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGG,SEBC,212208,12413.0,36783.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGG,ST,188029,29110.0,32592.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE AND INFORMATION
TECHNOLOGY",OPEN,101509,10505.0,32655.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE AND INFORMATION
TECHNOLOGY",OPEN-EWS,101509,12190.0,32655.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE AND INFORMATION
TECHNOLOGY",SC,101509,18925.0,32655.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE AND INFORMATION
TECHNOLOGY",SEBC,63843,17519.0,20538.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","COMPUTER SCIENCE AND INFORMATION
TECHNOLOGY",ST,63843,28200.0,20538.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,42359,20918.0,29767.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN-EWS,42351,23408.0,29761.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",SEBC,42359,30015.0,29767.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",INFORMATION TECHNOLOGY,ESM,70994,26234.0,28967.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",INFORMATION TECHNOLOGY,OPEN,40209,6694.0,16406.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",INFORMATION TECHNOLOGY,OPEN-EWS,57306,7126.0,23382.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",INFORMATION TECHNOLOGY,SC,57306,17766.0,23382.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",INFORMATION TECHNOLOGY,SEBC,40209,13105.0,16406.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",MECHANICAL ENGINEERING,OPEN,46111,30538.0,37525.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ROBOTICS & ARTIFICIAL
INTELLIGENCE",OPEN,69970,18881.0,36347.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ROBOTICS & ARTIFICIAL
INTELLIGENCE",OPEN-EWS,69970,23118.0,36347.0
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD","ROBOTICS & ARTIFICIAL
INTELLIGENCE",SEBC,71493,28251.0,37138.0
"LALJIBHAI CHATURBHAI INSTITUTE OF TECH., BHANDU,
MAHESANA",COMPUTER SCIENCE & ENGG,OPEN,44928,30041.0,36738.0
"LALJIBHAI CHATURBHAI INSTITUTE OF TECH., BHANDU,
MAHESANA",ELECTRICAL ENGINEERING,OPEN,69801,11530.0,28369.0
"LAXMI INSTITUTE OF TECHNOLOGY, SARIGAM, VALSAD",COMPUTER SCIENCE & ENGG,OPEN,49727,29944.0,38588.0
"LAXMI INSTITUTE OF TECHNOLOGY, SARIGAM, VALSAD",ELECTRICAL ENGINEERING,OPEN,61230,24513.0,38742.0
"LAXMI INSTITUTE OF TECHNOLOGY, SARIGAM, VALSAD",INFORMATION TECHNOLOGY,OPEN,49538,30482.0,38859.0
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR",COMPUTER ENGINEERING,ESM,37416,21966.0,22984.0
"MADHUBEN & BHANUBHAI PATEL INSTITUTE OF TECHNOLOGY,
NEW V.V.NAGAR",COMPUTER ENGINEERING,OPEN,52292,19732.0,32122.0
